index,ID,Word,Metaphor,Score,Word_POS_Tag,Metaphor_POS_Tag,Sentence
1200,2744,sheets,blobs,0.709160036,Noun,Noun,"Large boulders stood out beside the path as grey blobs in the featureless sheets of pale grass , and flat stones had been placed as bridges across the burns , their backs hollowed by the tread of feet through the centuries ."
1201,3630,litter,hangs,0.455464781,Noun,Verb,"Even the Daily Mail , which deployed the clearest use of   race   and   outside agitator   arguments , ran a major story on Broadwater Farm under the headline :   Burnt out hulks litter this concrete jungle   despair hangs heavy   ( 8 October 1985 ) ."
1202,6172,reduce,resources,0.254598765,Verb,Noun,"There have been two attempts to reduce human resources to this form of measurement ( Giles and Robinson , 1972 ) ."
1203,6820,questions,consider,0.34493071299999994,Noun,Verb,Women philosophers are in a special position to consider such questions for in the image of the philosopher 's child they see themselves .
1204,7032,organizational,advances,0.6794892709999999,Adjective,Noun,"Improved morale would also make possible organizational advances outside parliament , all linked to the issue of Ulster , and with the sights fixed firmly on the next election , an election that would make or break the Union , the Empire and Law 's leadership of the party ."
1205,9178,gon,pack,0.145270665,Verb,Verb,And I said to him if you do n't pack it up I 'm gon na get out and walk .
1206,1031,able,arranging,0.203481759,Adjective,Verb,Bristol and West hopes that by arranging collective auctions it will be able to overcome this problem .
1207,1295,images,encapsulisation,0.668630909,Noun,Noun,"While Elle , Vogue and subsequently The Independent ( Fig. 5 ) , stressed different facets of Kahlo 's public persona , they all shared the emphasis on   her   , as an encapsulisation of stereotypical images of Mexico , rather than her work ."
1208,5523,fingers,move,0.128434064,Noun,Verb,"She lay quiescent and felt his strong fingers , quicker now , move to unfasten the buttons of her shift one by one ."
1209,3604,relation,extent,0.611217772,Noun,Noun,"But responses in 1985 were different , at least in terms of degree , and probably in relation to the extent to which the riots were seen as a   race   phenomenon by a wider body of opinion ."
1210,5368,bite,past,0.153615485,Noun,Noun,"  There 's Sean O'Farrell and the master left in a hurry this hour past for New York City , both without a bite inside them   and now you .  "
1211,5595,pattern,disguise,0.411807206,Noun,Verb,"The seemingly random and jagged edged pattern of blue , black , silver , green and white had been designed to disguise a boat 's shape from the prying eyes of U Boat captains , so it seemed somewhat fanciful to thus camouflage a pleasure boat in the Bahamas ."
1212,3711,poverty,aspects,0.161833212,Noun,Noun,"The problem with assessing the influence of parental and family dimensions , such as weak supervision or parental criminality , is the fact that they are closely linked to various aspects of social and economic disadvantage , such as poverty , overcrowding and poor housing ."
1213,3232,monitoring,substance,0.306823903,Noun,Noun,"The counselling , assisting , directing , and monitoring on the AEC give substance to the aims of support and surveillance and provide the basis for establishing a model of probation practice ."
1214,3463,keeping,lid,1.299785634,Verb,Noun,The police force face the virtually impossible task of keeping the lid on the explosive mixture of ingredients that the dynamics of British society have assembled in the inner city .
1215,6677,paradise,lost,0.622602517,Noun,Verb,"But what about those conflicts that do not take place within such a constituted social system , such as conflictual bourgeois societies which can not be said to be unified , except , as Sartre suggests dismissively , by appeal to a lost paradise before the class struggle  "
1216,13113,drawing,lines,0.605455767,Verb,Noun,Well I 'm drawing lines .
1217,4569,evacuation,faced,0.442458051,Noun,Verb,As a last example of the potential role of operations research in GIS and disaster management we are reminded of the logistic problems that faced the Peel Regional Police Force during the Mississauga evacuation mentioned previously ( Scanlon and Padgham 1980 ) .
1218,6354,progress,acquiring,0.371122295,Noun,Verb,"A person may undergo crisis and commitment simultaneously and progress by route A. An alternative is to undergo a period of considerable self doubt and self examination in which all one 's beliefs tend to be very fluid , a period known as moratorium , before acquiring beliefs for oneself and ego identity is achieved ( route B ) ."
1219,6785,children,served,0.611217772,Noun,Verb,"Along with a selection from a list including women , animals , madmen , foreigners , slaves , patients and imbeciles , children have served in that great class of beings , the   not men   , in contrast with which male philosophers have defined and valued themselves ."
1220,6406,content,cover,0.382523847,Adjective,Verb,A history teacher is content to cover the history of one country or continent over a few decades .
1221,2853,roll,thinning,0.587408111,Noun,Verb,"Turnout at the last election was around 50 per cent , and with the thinning of the electoral roll brought by the poll tax , will be even lower this time ."
1222,2634,knowingly,taking,0.62773378,Adverb,Verb,One might ask whether motorists are ever justified in knowingly taking risks with other people 's lives .
1223,6383,choices,pupils,0.260802737,Noun,Noun,Delaying subject choice : Britain is unusual in asking pupils to make crucial choices about subject options in the 13 16 age range .
1224,6574,environment,express,0.296595359,Noun,Verb,"For therapeutic and professional staff to reflect the cultural backgrounds of the children , and that for all children , including those with special needs , their day care environment and activities to express a consciousness of the multicultural society in Islington ."
1225,3447,swiftly,followed,0.60902744,Adverb,Verb,Disillusion swiftly followed .
1226,5817,drug,habit,0.460041578,Noun,Noun,asked whether the American army had helped him to kick his drug habit .
1227,7104,formally,linked,0.755447735,Adverb,Verb,"With open allies like the Primrose League , the case for collaboration was strong ; for the first time in thirty years of existence the Primrose League formally linked itself with the party in 1914 ."
1228,3070,post,surge,0.63736705,Noun,Noun,AT LEAST last Friday 's post election stock market surge was not a one day special offer for the professionals only .
1229,824,plot,woven,0.839091002,Noun,Verb,"This violent event , described at length in hysterically colourful terms , is the only piece of history to be woven convincingly into the plot ."
1230,10906,tell,stories,0.311046509,Verb,Noun,"Well , yeah , but I mean the stories they tell about fishing so they 're different stories"
1231,195,returned,play,0.411807206,Verb,Verb,He loved the place and he returned every year to play an often small part as umpire of races between undistinguished clubs far below the Olympic standard he was obliged to administer .
1232,1317,position,asserted,0.537098883,Noun,Verb,"Kahlo 's adoption of Tehuana dress , while being an attractive disguise of what she saw as a less than perfect body , asserted both a feminist and an anti colonialist position ."
1233,139,wondered,piece,0.4901992020000001,Verb,Noun,He said :   I had wondered whether a piece so drenched in Anglican chant ( running from Gilbert and Sullivan to Morning Prayer and back ) could rise and sail .  
1234,5596,outriggers,outlandish,0.238847892,Noun,Adjective,"This boat was called Dream Baby , and she was clearly an expensive infant for rods and whip aerials and outriggers splayed from her upperworks like the antennae of some outlandish insect ."
1235,1898,Arresting,isolate,0.801961652,Verb,Verb,"Arresting or deporting the tens of thousands of Palestinian professionals who would be employed in perfectly apolitical , harmless and humanitarian jobs can only further isolate the Israeli Government ."
1236,710,age,preferred,0.706074165,Noun,Verb,"The TV western seemed to fade into the sunset some time in the mid 1970s , victim of a narcissistic age that preferred to look at prosperous , smart alecky or violent images of itself ( Dallas , Cheers , Miami Vice ) ."
1237,3469,fear,growing,0.50469029,Noun,Verb,"At the same time , the residents of the poorest areas have to suffer , in a way that is not true of those who live elsewhere , a growing fear of attack on themselves or their property ."
1238,1902,establish,means,0.382523847,Verb,Noun,We should regard negotiations rather as the means by which we could establish formal agreements between our state and Israel .
1239,7103,responsibility,avoided,0.346360325,Noun,Verb,"In some cases additional subscriptions may be obtained , in others full responsibility may be avoided ."
1240,6550,conference,look,0.53166502,Noun,Verb,"As a result of this work the Coordinating Committee for Under Fives ( CCUF ) , an umbrella organisation of statutory and voluntary sector groups and individuals providing a service to under fives , decided to organise a conference to look at the issues of integration of special needs children within mainstream provision ."
1241,1028,expense,arranging,0.182696989,Noun,Verb,"The problem is that normally potential purchasers have to incur the expense of undertaking surveys and arranging mortgage finance , without any idea whether they will be able to afford the final selling price ."
1242,489,sprinkled,joust,1.445583514,Verb,Noun,"Why , though , could these supposed championship contenders not have tried to emulate the fine passing that had sprinkled the previous weekend 's Merseyside joust  "
1243,1752,system,successful,0.7415503370000001,Noun,Adjective,"If you should stroll into a pub and meet an analyst and a user talking about work , and you can not tell one from the other , they have probably developed a successful system together ."
1244,1246,hedonism,rebellion,0.868290887,Noun,Noun,"Berry 's songs are plausible emblems of rock'n'roll rebellion or , at any rate , youthful hedonism ."
1245,6363,little,demand,0.527294823,Adjective,Noun,"Science , with its masculine image , makes little emotional demand on an individual and seems to offer clear , precise answers to problems ."
1246,12996,believe,hard,0.511801233,Verb,Adjective,Would you agree with that or I find that hard to believe .
1247,3484,Nevertheless,serious,0.185479868,Adverb,Adjective,"Nevertheless , drug taking and more particularly the disruptive social consequences of addiction , are especially serious in areas of city poverty ( Burr , 1989 ) ."
1248,6676,bout,takes,0.410141549,Noun,Verb,"It is simple enough for him to show that a boxing match takes place within a general totality of   boxing   , which is itself only ever present in any individual incarnation , for as a game each match is both an individual bout and something conducted according to general rules and a specific social tradition ."
1249,677,increase,spread,0.6828833940000001,Noun,Noun,"The doctors point out in the British Medical Journal that , though crack dependency is not a direct risk factor for Aids , prostitutes   trying to maintain expensive crack habits may be tempted into unsafe sex practices   which in turn may lead to an increase in the spread of Aids   ."
1250,6628,practico,inert,1.886028799,Noun,Adjective,Sartre produces a persuasive formulation of the relation of the individual to the determining historical circumstance through his concepts of praxis and the practico inert ; it is also obvious to him how the larger question of History ought to be solved .
1251,3148,education,course,0.497964964,Noun,Noun,"To illustrate the paradigm , reference is made to an alcohol education course developed for offenders in trouble through drink ."
1252,3018,sing,bring,0.164695098,Verb,Verb,Both companies expected to bring the bass Vladimir Ognovenko to sing Boris and the mezzo soprano Irina Bogatcheva .
1253,1749,requirements,team,0.310150502,Noun,Noun,Many developers use business analysts to ensure that the development team maintain a proper focus on business requirements .
1254,11987,sit,cringing,0.93181627,Verb,Verb,"will sit there cringing , said I ca n't believe they put this rubbish on terrible ."
1255,6401,science,application,0.40448111,Noun,Noun,"Probably a case study approach involving the application of science , and the interaction with other disciplines , would be needed ."
1256,8422,interrupted,link,0.405838825,Verb,Noun,"  So , where 's the link     interrupted the DDA , impatient as ever ."
1257,6364,Opting,permit,0.7026800409999999,Verb,Verb,Opting for science will permit and possibly reinforce emotional reticence .
1258,4519,invaluable,gaining,0.752053612,Adjective,Verb,"Indeed , working directly with consultants proves invaluable in gaining access to high quality morbidity data ."
1259,1456,incorporating,tigers,0.8213557690000001,Verb,Noun,"Not so long ago it seemed as if the world was to divide into three main trading blocks : the EC based around the West German economy ; a Northern American block based around the US Canadian free trade area , and a Pacific unit incorporating the Asian tigers with Japan and the yen at the centre ."
1260,2742,land,giving,0.7972561159999999,Noun,Verb,"The rough land is altogether too harsh and unyielding , giving sustenance only to sheep , and to the conifers high on the flanks of East Kielder Moor and Grey Mares Knowe , immense sweeps of hillside to right and left of the valley ."
1261,3578,argues,link,0.423885085,Verb,Noun,"Although the Scarman Report is often taken to be the central text which argues for a link between   social conditions   and   disorder   , the terms of the debate were by no means set by Scarman ."
1262,3685,association,hand,0.149218833,Noun,Noun,"Furthermore , it has been found that the association between delinquency on the one hand and height , weight and physique on the other is greatly reduced once social , background factors are taken into account ."
1263,1074,monoxide,levels,0.180715485,Noun,Noun,"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale ."
1264,6725,technique,canvas,0.4078575,Noun,Noun,"The usual tactic was to march troops across the enemy 's territory , plundering and looting ; to take fortified places if the task was easy ; to obtain allies among the lords of the locality ; and to retreat without fighting a battle if at all possible   in effect an application to a wider canvas of the some technique of warfare which had earlier made castellans formidable in the immediate environs of their castles ."
1265,705,cowboy,code,2.034161043,Noun,Noun,"Media : Return of the six gun saga : Modern actors can not ride and young viewers do not understand the cowboy code , but a revival of the western looms on the horizon , John Lichfield says"
1267,3645,everyday,image,0.64611573,Adjective,Noun,"The issue of drugs provided an everyday image , already a national issue through saturation media coverage and public debate , around which the police , the Home Office , and other institutions could depoliticize the riots ."
1268,3517,stress,aspect,0.429842028,Noun,Noun,A key aspect of the 1977 White Paper was the stress it placed on the wider effects of poverty : that it was not just those with acute needs who suffered .
1269,5756,stared,swept,0.517024051,Verb,Verb,"Chatterton raised his cardboard cup in silent acknowledgement , then stared ahead to where a great beam swept around the sky ."
1270,5012,falling,parachutist,1.999753263,Verb,Noun,"Delaney took risks , plummeting feet first through the hatchways , and partly breaking his descent with the handrails , falling like a parachutist , rolling instantly deploying his Uzi against  "
1271,1852,field,network,0.370467441,Noun,Noun,"While the entire network of popular committees , local institutions and the general public constitute the field commanders in the battle of civilian disobedience and of constructing a political infrastructure , a rotating Unified National Command acts in the role of field general , issuing a bi monthly directive outlining policy and determining specific resistance programmes ."
1272,6580,intellectuals,inclined,0.82291013,Noun,Adjective,"The psychological and moral elements of political action were almost the only ones to appear here , which is why intellectuals least inclined to politics were to be seen in the Resistance ."
1273,6653,predicated,begs,0.31951253,Verb,Verb,"Sartre 's   singular universal   , therefore , begs the question , for it is predicated on the assumption that , if there is not a totality as such , then there already is an overall totalization :   If totalization really is an ongoing process     ."
1274,6203,required,length,0.449772636,Verb,Noun,In well ordered systems it may be possible to calculate the length of in house experience required to achieve the required level of expertise in particular topics and compare this with the lead time for particular product requirements .
1275,7002,politician,acquired,0.66048855,Noun,Verb,"In Glasgow he had picked up many of the skills that a more highly born politician might have acquired in the Oxford Union or at the Bar , but skills that were very different in appearance ."
1276,3605,tendency,forms,0.286669844,Noun,Noun,The ambiguities and sub clauses to be found in much of the press coverage during 1980 1 had at least acted as a countervailing tendency against the more extreme forms of discourse which blamed the riots completely on black people .
1277,3460,upheavals,confined,1.0889119040000002,Noun,Verb,"The problems , however , were not confined to violent upheavals of this kind ."
1278,3715,particular,rest,0.161833212,Adjective,Noun,"To summarise , these biological and psychological theories hold that the criminal is a particular type of person , apart from the rest of society and with a special predisposition toward criminal behaviour ."
1279,6517,post,attached,0.71234542,Noun,Verb,"First , the post was not attached to any specialist institution ."
1280,10939,ones,gone,0.312364417,Noun,Verb,That 's where all these long thin ones have gone .
1281,6490,ethnic,backgrounds,0.641717981,Adjective,Noun,"The children using all of these services came from a wide range of ethnic backgrounds , though rarely was this actively and positively reflected in the type of care provided or the ethnic background of their carers ."
1282,5596,antennae,insect,0.60902744,Noun,Noun,"This boat was called Dream Baby , and she was clearly an expensive infant for rods and whip aerials and outriggers splayed from her upperworks like the antennae of some outlandish insect ."
1283,13125,awful,lot,0.938739139,Adjective,Noun,"I had to go and collect grandma you see to take her to the station , and I did n't have an awful lot of time so I just sort of ran round and collected whatever I got ."
1284,2129,rest,offered,0.17161737600000002,Noun,Verb,"The rest of lunch passed in similar diversion , interspersed with details of last week 's turnover which were never far from Barton 's mind , whatever other distractions offered ."
1285,6409,psychological,model,0.367127458,Adjective,Noun,"The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science , if we want to recruit a different sort of student , then certain curriculum changes are needed ."
1286,1670,match,fine,0.826141362,Noun,Adjective,"Oldham took up the attack again and Barlow , who had a fine match at left back , totally containing Rocastle , floated in a deep cross beyond Winterburn ."
1287,4534,contains,system,0.185479868,Verb,Noun,This system currently runs in dBASE II and contains in excess of 3000 items of professionally assessed information on major hazards coded into some 24 separate fields .
1288,7249,move,makes,0.33956487700000004,Noun,Verb,Nobody makes a move to stop him .
1289,3711,disadvantage,aspects,0.23971492,Noun,Noun,"The problem with assessing the influence of parental and family dimensions , such as weak supervision or parental criminality , is the fact that they are closely linked to various aspects of social and economic disadvantage , such as poverty , overcrowding and poor housing ."
1290,6328,responses,produce,0.56691514,Noun,Verb,"Similar questions , when asked of boys , tend to produce banal responses or exploitative ones , for example the parent is seen as the source of money ."
1291,7008,opponent,grasp,0.617167241,Noun,Verb,Again Law succeeded by unorthodoxy ; he was quick to grasp the essentials of an opponent 's argument and quite prepared to be rude or direct if the situation demanded it .
1292,3168,answer,unfolds,0.63736705,Noun,Verb,"In the sections to follow the stark question is therefore put   Is the Probation Service in the business of inflicting pain     and the answer which unfolds may be summarized   No , because it neither aspires nor wishes to !  "
1293,440,heap,visited,1.182949934,Noun,Verb,EACH new indignity in the heap visited on Welsh rugby seems worse than the last .
1294,814,elaborate,imagery,1.200206415,Adjective,Noun,What Andrew Motion presents us with here is a static and humourless mood piece filled with over elaborate imagery .
1295,1887,necessarily,embark,0.3881736120000001,Adverb,Verb,"Naturally , to embark on such a step is not necessarily to succeed immediately in realising it ."
1296,4892,wine,drunk,0.549025264,Noun,Adjective,"It made her feel strong , invincible almost , and just a tiny bit as if she had drunk too much wine ."
1297,972,home,retreat,0.7581796040000001,Noun,Noun,"In the Garden : Planning to beat a leafy retreat at home : In the first of a series for novice gardeners , Anna Pavord stresses the value of careful forethought"
1298,6431,change,nature,0.546990813,Verb,Noun,During the project there was a shift away from locating the issue as one of girls ' motivation towards attempts to change the nature of school science .
1299,4621,smile,corner,0.23971492,Noun,Noun,"Over Madame Mattli 's shoulder Paula could see Arlene watching her , a tiny smile lifting one corner of her scarlet mouth , and Paula knew her well enough by now to know exactly what she was thinking ."
1300,996,daisies,waving,0.724736465,Noun,Verb,Closet countrysiders may want to pretend their patch is actually a corner of some Sussex meadow and picture it swagged with honeysuckle and waving with ox eye daisies and scabious .
1301,6334,pondered,contrast,0.537564673,Verb,Noun,"In contrast , other boys and most girls pondered the possible causes and ways of integrating the child into the group ."
1302,6603,totalization,law,1.496277741,Noun,Noun,"The dialectic is the law of totalization which creates several collectivities , several societies , and one history   realities , that is , which impose themselves on individuals ; but at the same time it must be woven out of millions of individual actions ."
1303,1893,advanced,form,0.669104009,Adjective,Noun,It would provide the multitudinous popular committees and activities with a more advanced form of organisation and structure .
1304,2735,burn,filling,2.12168041,Verb,Verb,"Scaup must be just about the loneliest farm in England , tucked down in the shelter of the hills with Kielder Forest 's dark mass blocking its southward view and the narrowing valley of the burn filling half the sky to the north ."
1305,2758,sans,pilgrimage,1.626557927,Noun,Noun,Travel : A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou
1306,2545,result,form,0.550512635,Verb,Noun,"If causing death is to be regarded as the most serious harm that can be inflicted , it would seem to follow that the most blameworthy form of homicide should result in the highest sentences imposed by the courts ."
1307,1465,economies,partners,0.53166502,Noun,Noun,"If the more economically puny ASEAN countries ( Indonesia , Malaysia , Singapore , Brunei , Thailand and the Philippines ) were to bury their reservations , then the high growth from other partners , including such tigers as Thailand and South Korea alongside the more mature economies of Japan and Australia , could mean a dynamic coalition ."
1308,1275,rise,enormous,0.711561033,Noun,Adjective,The enormous rise in the economic value of her work has developed in tandem with the increased critical and popular response to her particular blend of naive style and incisive content .
1309,1341,pages,runs,0.711724792,Noun,Verb,"It is the ribbon that runs through the pages of Vogue , the glossy surface of the images in direct opposition to a work such as Kahlo 's The Suicide of Dorothy Hale ( 1939 ) ( Fig. 9 ) ."
1310,3634,pursuit,denied,0.290700614,Noun,Verb,"The Government 's record on unemployment was a heavily politicized issue , and just as in 1981 it vehemently denied any responsibility for the riots through its pursuit of free market policies ."
1311,1509,shift,sets,0.300058137,Verb,Verb,"Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently , can shift people to destinations with exemplary speed and safety   as Europe consistently demonstrates ."
1312,6836,otherwise,indicate,0.7130289540000001,Adverb,Verb,She is the child of this paper unless I indicate otherwise .
1313,3482,moment,pattern,0.203481759,Noun,Noun,"for the moment , however , the pattern of drug abuse in Britain remains as varied as ever   with home produced drugs such as amphetamines as serious a problem as those that hit the headlines ."
1314,3595,debate,sidelines,0.771805504,Noun,Noun,"But the concern with overcoming political marginality remained on the sidelines of the main public debate because it questioned the perception of the rioters as driven by irrational , uncivilized , and criminal instincts ."
1315,3464,recession,heated,1.338459356,Noun,Verb,"This mixture , heated by recession and high unemployment , inevitably generates a high level of crime ."
1316,4515,copied,permitting,0.278050879,Verb,Verb,"It has now been copied into INGRES , a relational database management system , permitting queries to be made about subsets of the data ; for instance , all males between the ages of 25 and 64 suffering from laryngeal cancer ."
1317,1356,derives,power,0.662852828,Verb,Noun,"On one level this work deals with a generalised   woman 's experience   , yet the metaphorical power of Dorothy Hale 's dress derives from Kahlo 's use of clothing in her own self portraits ."
1318,3473,locked,vision,0.749654525,Verb,Noun,"Harrison 's vision of a nightmarish future for inner cities , locked in a cold or hot war between have nots and the forces of public order , was echoed by Robert Chesshyre ( 1987 , p. 95 ) , who concluded that by the late 1980s :"
1319,1252,shot,dart,0.4901992020000001,Verb,Noun,Or :   When Cupid shot his dart He shot it at your heart .  
1320,2912,entourage,chaos,0.463772076,Noun,Noun,"The travelling chaos of a modern party leader 's election entourage had carried Major within a few miles of the home of the founder of the profession , a few of whose more troublesome contemporary practitioners are said to have caused him much irritation over the 16 months of his premiership ."
1321,2546,form,called,0.33585212299999995,Noun,Verb,"Indeed , many systems of criminal law impose a mandatory sentence for murder ( or whatever the highest form of homicide is called in that system ) ."
1322,7063,exists,feeling,0.6794892709999999,Verb,Noun,"The UOC found that "" it is patent that some feeling exists among the Unionist Press that , while in the past they have done much for the Party , the Party has not assisted in their work ."
1323,3019,company,spend,0.261991496,Noun,Verb,( Russian singers do n't spend their lives with one company any more . )
1324,6911,lives,control,0.6778548259999999,Noun,Noun,"We must remember that to deny someone control of their own lives is to offer them a most profound insult , not to mention the which the frustration of their wishes and the setting at naught of their own plans for themselves will add ."
1325,2514,law,responds,0.485426678,Noun,Verb,"Murder , manslaughter , and several other offences are discussed , and one recurrent issue here is whether English law responds proportionately to the different degrees of culpability manifested in cases where death is caused ."
1326,6617,principle,inner,0.892687838,Noun,Adjective,"If History is a history of conflict , how could it be both one and internally diversified without the inner moving principle of the dialectic  "
1327,5673,costs,add,0.626373311,Noun,Verb,  And to those prices you have to add the boat 's running costs .  
1328,1467,default,Heading,0.54537561,Noun,Verb,Heading for default .
1329,7099,exist,flexible,0.181213718,Verb,Adjective,"The Central Office attitude was flexible , for outside bodies would always exist and could even be made use of :"
1330,2105,margin,huge,0.659407565,Noun,Adjective,"  They make a huge margin on a smaller turnover , Andy , out of punters like us .  "
1331,1887,Naturally,embark,0.56691514,Adverb,Verb,"Naturally , to embark on such a step is not necessarily to succeed immediately in realising it ."
1332,6173,multiplier,asset,1.345449216,Noun,Noun,One is to acquire a human asset multiplier for each level of staff .
1333,6911,add,setting,0.21109345,Verb,Noun,"We must remember that to deny someone control of their own lives is to offer them a most profound insult , not to mention the which the frustration of their wishes and the setting at naught of their own plans for themselves will add ."
1334,2748,valley,lonely,1.97503941,Noun,Adjective,"Somewhere ahead in the crags of Kielderhead Moor a hawk was whistling , a piercing sound in the lonely valley , overlain for a few heart stopping moments by the snarl of a jet ."
1335,7041,bureau,run,0.642239684,Noun,Verb,"Finally , Malcolm Fraser , ex editor of the Standard and of the Daily Express became first honorary press adviser and subsequently was employed to run the press bureau at the colossal salary of  1,200 ."
1336,936,civilised,cast,1.379054221,Adjective,Noun,"Nor , if we are in civilised cast of mind , because we wish to become drunk ."
1337,2131,died,getting,0.153615485,Verb,Verb,"She ate placidly , acknowledging to herself with her customary good sense that at the moment , as at any time since her brother William had died , she and Penelope were getting no pleasure at all from each other 's company ."
1338,3579,exchanges,vigorous,0.7818014179999999,Noun,Adjective,During both April and July 1981 vigorous exchanges took place in the press and in Parliament about the role that deteriorating social conditions and unemployment may have played in bringing about the riots .
1339,6357,escape,route,0.7707427859999999,Noun,Noun,"Eventually these persons might have to face up to period of crisis , of self examination , and so achieve ego identity by route C. However , foreclosure does offer an escape route and an individual might postpone indefinitely any real self examination by clinging rigidly to his or her beliefs and values ( route D ) ."
1340,3503,based,diagnosis,0.411807206,Verb,Noun,"The Government 's post 1987 initiatives have , to some extent , reflected a diagnosis based on the need for better management   though on the principle that central authorities can provide a firmer grip than local ones   but combined with an anti collectivist belief in the restorative powers of capitalism ."
1341,11950,little,pig,0.66121802,Adjective,Noun,"No , nice girl , not a little pig ."
1342,3471,erosion,steady,0.7418748479999999,Noun,Adjective,"But , without other changes , the result is likely to be a   society of barricaded self defence , and a steady erosion of civil liberties   ."
1343,1675,Finally,clawed,0.327039713,Adverb,Verb,"Finally , with Arsenal pressing hard , he clawed away Quinn 's careful header from Thomas 's drag back ."
1344,7073,predisposed,support,0.891854059,Verb,Verb,"So in the supply of information to newspapers predisposed to support the party , much was achieved merely by employing a specialist ."
1345,6613,subsumption,eluded,1.643533986,Noun,Verb,"The   detour , of Stalinism is thus formalized as Marxism 's own descent into its unconscious , resulting in a dream work of heterogeneous histories that have eluded systematization and subsumption into the single meaning of Marxism 's own reading of history ."
1346,2629,briefly,consider,0.488906555,Adverb,Verb,Let us briefly consider some of the possibilities .
1347,2623,goes,support,0.161833212,Verb,Verb,So in practice the   grievous bodily harm   rule goes further than the arguments of its protagonists would support .
1348,5767,pressure,hard,0.7418748479999999,Noun,Adjective,"But I fancied feeling the long hard pressure of ocean waves against our hull and , though we were short handed , I reckoned that a few days out of sight of land would shake us all down quickly ."
1349,6590,consciousness,link,0.5977170620000001,Noun,Verb,"But it still leaves us with the crucial problem that Sartre had to solve , namely how to link human consciousness with the processes of history so that the former can be said to be the agent of the latter ."
1350,1102,dynamic,predecessors,0.433213591,Adjective,Noun,"These are all referred to as   supertram   networks , the implication being that the new generation tram is an altogether more dynamic form of transport than its pre war predecessors ."
1351,170,hearing,bothered,0.4901992020000001,Noun,Verb,"He seemed a genial and indestructible landmark in the history of American music , in spite of defective hearing which had bothered him since the late Seventies ."
1352,5181,attacking,snake,0.60973867,Verb,Noun,But it struck with the speed of an attacking snake .
1353,1322,role,dominate,0.6780071940000001,Noun,Verb,"In Kahlo 's work there is a powerful mix of these discourses , yet her role as an archetypal woman painter has come to dominate responses to her work ."
1354,6897,contradictions,produce,0.56691514,Noun,Verb,"are not aware of the unreality of their original pictures which is why , often in the same sentence , they produce these contradictions ."
1355,3448,actually,failed,0.63919186,Adverb,Verb,"The work of Peter Townsend and others showed that , far from presiding over the elimination of poverty , the Wilson Government actually failed to prevent some of its features from worsening ( Townsend and Bosanquet , 1972 ) ."
1356,177,practices,reflect,0.748711343,Noun,Verb,"He was President of FISA ( Federation Internationale des Societes d'Aviron ) , the world governing body , for 30 years ; and most of this body 's attitudes and practices reflect the force of his strict , but genial personality ."
1357,3145,officers,rules,0.26796571,Noun,Noun,"Probation officers , it is argued , are concerned with establishing rules for probationers and not inflicting pain on them ."
1358,8736,bath,soaking,0.30909937600000004,Noun,Verb,a bath and I was soaking in there for ages .
1359,2085,feel,home,0.7690983309999999,Verb,Noun,"He was aware that he was not managing to sound exactly like a senior officer making a recent arrival feel at home , but decided not to add any further riders to his invitation ."
1360,6582,action,balance,0.639160451,Noun,Noun,It is only too obvious that this balance between action and personal life was intimately bound up with the conditions of clandestine action and could not survive it .
1361,6770,friendship,middle,0.149218833,Noun,Noun,"His friendship with Raymond V of Toulouse , a fellow warrior , reversed the trend of history since the middle of the tenth century , in bringing the princes of the far south back into the king 's mouvance ."
1362,3557,RIOTS,SENSE,0.487625016,Noun,Noun,MAKING SENSE OF THE 1981 RIOTS
1363,6393,accept,stage,0.382523847,Verb,Noun,It might make it easier for girls at the foreclosure stage to accept science so recruitment might increase .
1364,1853,structure,level,0.382523847,Noun,Noun,"A high level of mobility in the structure allows for continuous interchange of roles and ideas , and retains for the Unified National Command the closeness to grass roots that is required to make it truly reflect people 's wishes and sentiments ."
1365,1793,speculative,led,0.761284373,Adjective,Verb,Kingfisher 's  461million bid for Dixon 's led to a resurgence of speculative activity yesterday .
1366,1995,local,sergeant,0.619439968,Adjective,Noun,"The boy thought longingly of his mother , but managed to help Miss Williams describe the location of the body to a startled local station sergeant and to drink a cup of sweet milky tea without being sick ."
1367,2728,corduroy,battalions,1.299483404,Adjective,Noun,"The farm stands on a spur of moorland on the northern edge of the forest , and within 10 minutes I had turned my back on the corduroy battalions of trees and was striding under a still , cloudy sky over tussocks of rush and coarse grass , with my face to the long , bare shoulders of open hillside that flank the winding shallows of the East Kielder Burn ."
1368,5655,dreams,transmute,1.7660596830000002,Noun,Verb,"Precautions will not conquer empires , they will not build great cities , they will not transmute dreams into gold or carry men across wide oceans , and precautions will not , emphatically not , win fair ladies ,   and here he turned to Ellen and lasciviously dropped his gaze to her long bare legs ."
1369,1074,reduce,levels,0.39259324,Verb,Noun,"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale ."
